Date,Market,Market Size,Product,Product Type,State,Type,Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
2013/10/1 上午 12:00:00,West,Small Market,Colombian,Coffee,Washington,Regular,360,90,140,110,230,68,438,99,21,83,178,43
2013/10/1 上午 12:00:00,West,Small Market,Decaf Irish Cream,Coffee,Washington,Decaf,206,140,190,100,330,96,683,134,87,25,245,117
2013/11/1 上午 12:00:00,Central,Major Market,Chamomile,Herbal Tea,Colorado,Decaf,970,170,160,100,330,181,"1,283",182,50,159,387,75
2013/11/1 上午 12:00:00,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,970,40,70,10,110,52,509,73,47,-6,133,77
2013/11/1 上午 12:00:00,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,970,50,70,40,120,59,411,79,19,47,147,47
2013/11/1 上午 12:00:00,Central,Major Market,Darjeeling,Tea,Colorado,Regular,719,40,60,20,100,55,410,69,20,22,132,54
2013/11/1 上午 12:00:00,Central,Major Market,Earl Grey,Tea,Colorado,Regular,719,40,60,30,100,57,"1,042",68,17,43,133,39
2013/11/1 上午 12:00:00,Central,Major Market,Green Tea,Tea,Colorado,Regular,970,70,90,60,160,88,561,112,29,104,213,42
2013/11/1 上午 12:00:00,Central,Major Market,Caffe Mocha,Espresso,Colorado,Regular,303,60,90,70,150,50,589,73,14,71,131,25
2013/11/1 上午 12:00:00,Central,Major Market,Decaf Espresso,Espresso,Colorado,Decaf,970,90,150,100,240,75,659,114,24,86,201,56
2013/11/1 上午 12:00:00,Central,Major Market,Amaretto,Coffee,Colorado,Regular,719,110,170,130,280,118,930,172,33,190,309,44
2013/11/1 上午 12:00:00,Central,Major Market,Colombian,Coffee,Colorado,Regular,719,30,60,40,90,40,536,52,13,40,98,25
2013/11/1 上午 12:00:00,Central,Major Market,Decaf Irish Cream,Coffee,Colorado,Decaf,720,80,110,80,190,81,984,117,22,125,211,33
2013/11/1 上午 12:00:00,Central,Major Market,Chamomile,Herbal Tea,Illinois,Decaf,708,110,150,110,260,118,930,172,33,188,309,45
2013/11/1 上午 12:00:00,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,312,30,50,30,80,40,536,52,13,40,98,25
2013/11/1 上午 12:00:00,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,708,70,110,80,180,81,984,117,22,125,211,33
2013/11/1 上午 12:00:00,Central,Major Market,Darjeeling,Tea,Illinois,Regular,708,40,60,40,100,50,589,73,14,71,131,25
2013/11/1 上午 12:00:00,Central,Major Market,Earl Grey,Tea,Illinois,Regular,309,60,90,50,150,75,659,114,24,88,201,55
2013/11/1 上午 12:00:00,Central,Major Market,Caffe Mocha,Espresso,Illinois,Regular,630,290,390,290,680,228,"1,691",304,75,291,567,108
2013/11/1 上午 12:00:00,Central,Major Market,Decaf Espresso,Espresso,Illinois,Decaf,847,270,270,200,540,211,"1,778",212,59,191,451,83
2013/11/1 上午 12:00:00,Central,Major Market,Colombian,Coffee,Illinois,Regular,815,170,230,140,400,173,"1,150",239,57,206,439,100
2013/11/1 上午 12:00:00,Central,Major Market,Decaf Irish Cream,Coffee,Illinois,Decaf,847,110,160,110,270,113,803,165,36,157,296,59
2013/11/1 上午 12:00:00,Central,Small Market,Chamomile,Herbal Tea,Iowa,Decaf,641,210,280,180,490,228,"1,691",304,75,291,567,108
2013/11/1 上午 12:00:00,Central,Small Market,Lemon,Herbal Tea,Iowa,Decaf,641,100,150,100,250,113,803,165,36,159,296,58
2013/11/1 上午 12:00:00,Central,Small Market,Darjeeling,Tea,Iowa,Regular,563,170,180,110,350,211,"1,778",212,59,191,451,83
2013/11/1 上午 12:00:00,Central,Small Market,Earl Grey,Tea,Iowa,Regular,641,200,250,130,450,245,"1,784",300,93,257,581,127
2013/11/1 上午 12:00:00,Central,Small Market,Caffe Mocha,Espresso,Iowa,Regular,515,20,50,40,70,22,802,34,6,24,60,18
2013/11/1 上午 12:00:00,Central,Small Market,Decaf Espresso,Espresso,Iowa,Decaf,515,0,50,40,50,0,387,43,0,46,46,12
2013/11/1 上午 12:00:00,Central,Small Market,Amaretto,Coffee,Iowa,Regular,712,10,20,10,30,15,848,24,4,12,42,16
2013/11/1 上午 12:00:00,Central,Small Market,Colombian,Coffee,Iowa,Regular,515,20,40,20,60,29,"1,003",35,8,7,68,30
2013/11/1 上午 12:00:00,Central,Small Market,Decaf Irish Cream,Coffee,Iowa,Decaf,319,0,20,10,20,10,596,13,3,-4,25,16
2013/11/1 上午 12:00:00,Central,Small Market,Chamomile,Herbal Tea,Missouri,Decaf,314,40,50,0,90,44,325,62,40,-12,113,70
2013/11/1 上午 12:00:00,Central,Small Market,Lemon,Herbal Tea,Missouri,Decaf,314,70,40,0,110,82,"1,804",40,25,-13,130,49
2013/11/1 上午 12:00:00,Central,Small Market,Darjeeling,Tea,Missouri,Regular,636,20,40,10,60,35,248,47,11,13,87,38
2013/11/1 上午 12:00:00,Central,Small Market,Earl Grey,Tea,Missouri,Regular,573,20,40,0,60,34,211,42,12,-4,81,45
2013/11/1 上午 12:00:00,Central,Small Market,Green Tea,Tea,Missouri,Regular,314,20,40,0,60,33,243,41,12,-6,79,45
2013/11/1 上午 12:00:00,Central,Small Market,Caffe Mocha,Espresso,Missouri,Regular,573,60,100,80,160,54,885,78,15,76,141,27
2013/11/1 上午 12:00:00,Central,Small Market,Decaf Espresso,Espresso,Missouri,Decaf,636,40,60,50,100,33,836,48,9,40,86,21
2013/11/1 上午 12:00:00,Central,Small Market,Colombian,Coffee,Missouri,Regular,573,80,100,40,180,82,601,102,31,56,196,64
2013/11/1 上午 12:00:00,Central,Small Market,Decaf Irish Cream,Coffee,Missouri,Decaf,417,60,80,40,140,69,"1,060",81,21,56,160,43
2013/11/1 上午 12:00:00,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,440,30,40,30,70,32,482,48,8,43,85,19
2013/11/1 上午 12:00:00,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,419,30,50,40,80,36,862,52,10,45,94,22
2013/11/1 上午 12:00:00,Central,Major Market,Darjeeling,Tea,Ohio,Regular,614,60,100,60,160,78,798,119,25,92,210,57
2013/11/1 上午 12:00:00,Central,Major Market,Earl Grey,Tea,Ohio,Regular,740,80,120,70,200,102,666,143,31,132,261,54
2013/11/1 上午 12:00:00,Central,Major Market,Caffe Mocha,Espresso,Ohio,Regular,234,230,230,170,460,181,"1,283",182,50,159,387,75
2013/11/1 上午 12:00:00,Central,Major Market,Decaf Espresso,Espresso,Ohio,Decaf,937,70,80,40,150,55,410,69,20,24,132,53
2013/11/1 上午 12:00:00,Central,Major Market,Amaretto,Coffee,Ohio,Regular,234,50,80,50,130,59,411,79,19,49,147,46
2013/11/1 上午 12:00:00,Central,Major Market,Colombian,Coffee,Ohio,Regular,234,40,70,40,110,46,424,68,14,47,121,36
2013/11/1 上午 12:00:00,Central,Major Market,Decaf Irish Cream,Coffee,Ohio,Decaf,614,50,70,10,120,52,509,73,47,-4,133,76
2013/11/1 上午 12:00:00,Central,Small Market,Chamomile,Herbal Tea,Wisconsin,Decaf,262,50,80,50,130,53,321,88,16,71,150,40
2013/11/1 上午 12:00:00,Central,Small Market,Lemon,Herbal Tea,Wisconsin,Decaf,715,20,50,40,70,31,856,47,8,40,83,20
2013/11/1 上午 12:00:00,Central,Small Market,Darjeeling,Tea,Wisconsin,Regular,715,40,50,20,90,49,454,71,15,49,128,38
2013/11/1 上午 12:00:00,Central,Small Market,Earl Grey,Tea,Wisconsin,Regular,715,50,70,0,120,61,613,86,55,3,157,84
2013/11/1 上午 12:00:00,Central,Small Market,Caffe Mocha,Espresso,Wisconsin,Regular,715,90,110,70,200,75,"1,063",89,23,67,175,44
2013/11/1 上午 12:00:00,Central,Small Market,Decaf Espresso,Espresso,Wisconsin,Decaf,920,20,40,30,60,22,570,30,7,16,55,19
2013/11/1 上午 12:00:00,Central,Small Market,Amaretto,Coffee,Wisconsin,Regular,262,50,60,20,110,54,391,67,20,21,129,53
2013/11/1 上午 12:00:00,Central,Small Market,Colombian,Coffee,Wisconsin,Regular,608,90,130,30,220,94,694,130,85,24,239,114
2013/11/1 上午 12:00:00,Central,Small Market,Decaf Irish Cream,Coffee,Wisconsin,Decaf,920,70,100,60,170,77,557,103,25,76,192,52
2013/11/1 上午 12:00:00,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,475,60,70,30,130,82,601,102,31,56,196,64
2013/11/1 上午 12:00:00,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,959,50,50,30,100,69,"1,060",81,21,56,160,43
2013/11/1 上午 12:00:00,East,Small Market,Darjeeling,Tea,Connecticut,Regular,860,50,80,60,130,54,885,78,15,76,141,27
2013/11/1 上午 12:00:00,East,Small Market,Green Tea,Tea,Connecticut,Regular,203,30,60,40,90,36,809,54,10,49,96,21
2013/11/1 上午 12:00:00,East,Small Market,Caffe Mocha,Espresso,Connecticut,Regular,475,60,80,10,140,61,613,86,55,3,157,84
2013/11/1 上午 12:00:00,East,Small Market,Decaf Espresso,Espresso,Connecticut,Decaf,203,50,70,40,120,53,380,71,17,39,132,45
2013/11/1 上午 12:00:00,East,Small Market,Colombian,Coffee,Connecticut,Regular,203,110,180,130,290,130,"1,134",195,42,181,346,73
2013/11/1 上午 12:00:00,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,727,10,20,10,30,22,570,30,7,16,55,19
2013/11/1 上午 12:00:00,East,Major Market,Lemon,Herbal Tea,Florida,Decaf,561,40,40,10,80,54,391,67,20,19,129,54
2013/11/1 上午 12:00:00,East,Major Market,Mint,Herbal Tea,Florida,Decaf,561,50,60,30,110,75,"1,063",89,23,65,175,45
2013/11/1 上午 12:00:00,East,Major Market,Darjeeling,Tea,Florida,Regular,352,20,50,40,70,28,875,42,7,34,75,19
2013/11/1 上午 12:00:00,East,Major Market,Green Tea,Tea,Florida,Regular,904,30,50,40,80,31,856,47,8,42,83,19
2013/11/1 上午 12:00:00,East,Major Market,Caffe Mocha,Espresso,Florida,Regular,813,90,120,20,210,94,694,130,85,22,239,115
2013/11/1 上午 12:00:00,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,772,70,100,60,170,77,557,103,25,76,192,52
2013/11/1 上午 12:00:00,East,Major Market,Colombian,Coffee,Florida,Regular,786,70,100,60,170,78,798,119,25,93,210,56
2013/11/1 上午 12:00:00,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,904,90,130,90,220,102,666,143,31,132,261,54
2013/11/1 上午 12:00:00,East,Major Market,Lemon,Herbal Tea,Massachusetts,Decaf,857,40,50,20,90,55,410,69,20,22,132,54
2013/11/1 上午 12:00:00,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,351,30,60,40,90,36,862,52,10,46,94,21
2013/11/1 上午 12:00:00,East,Major Market,Green Tea,Tea,Massachusetts,Regular,978,30,50,40,80,32,482,48,8,43,85,19
2013/11/1 上午 12:00:00,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,339,50,60,0,110,52,554,68,47,-12,128,76
2013/11/1 上午 12:00:00,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,617,170,180,120,350,181,"1,283",182,50,160,387,74
2013/11/1 上午 12:00:00,East,Major Market,Colombian,Coffee,Massachusetts,Regular,857,60,340,300,400,75,"-3,287",379,24,481,484,55
2013/11/1 上午 12:00:00,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,603,20,30,0,50,33,243,41,12,-6,79,45
2013/11/1 上午 12:00:00,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,603,10,30,20,40,15,848,24,4,12,42,16
2013/11/1 上午 12:00:00,East,Small Market,Green Tea,Tea,New Hampshire,Regular,603,0,40,30,40,0,387,43,0,47,46,11
2013/11/1 上午 12:00:00,East,Small Market,Caffe Mocha,Espresso,New Hampshire,Regular,603,40,60,10,100,44,325,62,40,-12,113,70
2013/11/1 上午 12:00:00,East,Small Market,Regular Espresso,Espresso,New Hampshire,Regular,603,30,40,0,70,34,211,42,12,-4,81,45
2013/11/1 上午 12:00:00,East,Small Market,Amaretto,Coffee,New Hampshire,Regular,603,40,60,40,100,46,316,67,14,45,120,37
2013/11/1 上午 12:00:00,East,Small Market,Colombian,Coffee,New Hampshire,Regular,603,30,60,30,90,43,452,66,14,30,116,46
2013/11/1 上午 12:00:00,East,Major Market,Lemon,Herbal Tea,New York,Decaf,585,180,240,140,420,245,"1,704",331,93,303,614,127
2013/11/1 上午 12:00:00,East,Major Market,Mint,Herbal Tea,New York,Decaf,518,160,-50,-120,110,225,"4,742",-65,69,-232,171,91
2013/11/1 上午 12:00:00,East,Major Market,Darjeeling,Tea,New York,Regular,516,80,120,90,200,81,984,117,22,125,211,33
2013/11/1 上午 12:00:00,East,Major Market,Earl Grey,Tea,New York,Regular,914,120,170,130,290,118,930,172,33,188,309,45
2013/11/1 上午 12:00:00,East,Major Market,Green Tea,Tea,New York,Regular,914,50,70,50,120,50,589,73,14,70,131,26
2013/11/1 上午 12:00:00,East,Major Market,Caffe Mocha,Espresso,New York,Regular,914,110,-60,-190,50,121,"3,385",-60,109,-300,65,142
2013/11/1 上午 12:00:00,East,Major Market,Regular Espresso,Espresso,New York,Regular,917,200,460,390,660,211,933,464,59,565,719,83
2013/11/1 上午 12:00:00,East,Major Market,Colombian,Coffee,New York,Regular,607,220,340,230,560,249,"2,580",374,87,350,664,138
2013/11/1 上午 12:00:00,South,Small Market,Chamomile,Herbal Tea,Louisiana,Decaf,985,90,120,80,210,101,552,130,33,126,246,45
2013/11/1 上午 12:00:00,South,Small Market,Lemon,Herbal Tea,Louisiana,Decaf,337,70,100,40,170,82,601,102,31,56,196,64
2013/11/1 上午 12:00:00,South,Small Market,Colombian,Coffee,Louisiana,Regular,318,50,80,60,130,47,834,68,13,65,123,24
2013/11/1 上午 12:00:00,South,Small Market,Decaf Irish Cream,Coffee,Louisiana,Decaf,504,30,60,50,90,31,856,47,8,42,83,19
2013/11/1 上午 12:00:00,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,318,40,70,10,110,61,-906,86,55,1,157,85
2013/11/1 上午 12:00:00,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,318,40,60,30,100,53,321,88,16,73,150,39
2013/11/1 上午 12:00:00,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,337,30,60,30,90,49,454,71,15,50,128,37
2013/11/1 上午 12:00:00,South,Small Market,Chamomile,Herbal Tea,New Mexico,Decaf,505,10,20,10,30,15,848,24,4,13,42,15
2013/11/1 上午 12:00:00,South,Small Market,Lemon,Herbal Tea,New Mexico,Decaf,505,20,30,10,50,29,"1,003",35,8,7,68,30
2013/11/1 上午 12:00:00,South,Small Market,Colombian,Coffee,New Mexico,Regular,505,50,70,30,120,43,452,66,14,30,116,46
2013/11/1 上午 12:00:00,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,505,90,50,10,140,82,"1,804",40,25,-12,130,48
2013/11/1 上午 12:00:00,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,505,20,30,-10,50,34,-522,42,12,-6,81,46
2013/11/1 上午 12:00:00,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,505,30,50,0,80,44,325,62,40,-10,113,69
2013/11/1 上午 12:00:00,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,505,20,40,20,60,35,248,47,11,12,87,39
2013/11/1 上午 12:00:00,South,Small Market,Chamomile,Herbal Tea,Oklahoma,Decaf,580,50,60,20,110,54,391,67,20,19,129,54
2013/11/1 上午 12:00:00,South,Small Market,Lemon,Herbal Tea,Oklahoma,Decaf,405,80,120,20,200,94,694,130,85,22,239,115
2013/11/1 上午 12:00:00,South,Small Market,Colombian,Coffee,Oklahoma,Regular,918,100,130,90,230,88,561,112,29,105,213,41
2013/11/1 上午 12:00:00,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,580,40,60,40,100,36,862,52,10,45,94,22
2013/11/1 上午 12:00:00,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,405,80,100,60,180,102,"-2,003",143,31,132,261,54
2013/11/1 上午 12:00:00,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,580,20,40,30,60,32,482,48,8,43,85,19
2013/11/1 上午 12:00:00,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,580,60,90,40,150,78,798,119,25,92,210,57
2013/11/1 上午 12:00:00,South,Major Market,Chamomile,Herbal Tea,Texas,Decaf,936,50,70,40,120,59,411,79,19,47,147,47
2013/11/1 上午 12:00:00,South,Major Market,Lemon,Herbal Tea,Texas,Decaf,806,40,60,30,100,46,424,68,14,46,121,37
2013/11/1 上午 12:00:00,South,Major Market,Colombian,Coffee,Texas,Regular,432,260,320,230,580,225,"1,272",265,69,258,522,91
2013/11/1 上午 12:00:00,South,Major Market,Decaf Irish Cream,Coffee,Texas,Decaf,936,40,60,40,100,40,536,52,13,39,98,26
2013/11/1 上午 12:00:00,South,Major Market,Caffe Latte,Espresso,Texas,Regular,806,50,90,40,140,75,"-1,050",114,24,88,201,55
2013/11/1 上午 12:00:00,South,Major Market,Caffe Mocha,Espresso,Texas,Regular,915,90,130,100,220,118,930,172,33,188,309,45
2013/11/1 上午 12:00:00,South,Major Market,Decaf Espresso,Espresso,Texas,Decaf,254,30,60,40,90,50,589,73,14,71,131,25
2013/11/1 上午 12:00:00,West,Small Market,Darjeeling,Tea,Utah,Regular,435,30,40,-10,70,44,325,62,40,-10,113,69
2013/11/1 上午 12:00:00,West,Small Market,Earl Grey,Tea,Utah,Regular,435,20,30,10,50,35,248,47,11,13,87,38
2013/11/1 上午 12:00:00,West,Small Market,Green Tea,Tea,Utah,Regular,435,20,30,0,50,34,211,42,12,-4,81,45
2013/11/1 上午 12:00:00,West,Small Market,Chamomile,Herbal Tea,Utah,Decaf,435,40,60,30,100,46,316,67,14,45,120,37
2013/11/1 上午 12:00:00,West,Small Market,Lemon,Herbal Tea,Utah,Decaf,435,40,60,30,100,43,452,66,14,30,116,46
2013/11/1 上午 12:00:00,West,Small Market,Mint,Herbal Tea,Utah,Decaf,435,70,40,0,110,82,"1,804",40,25,-12,130,48
2013/11/1 上午 12:00:00,West,Small Market,Caffe Mocha,Espresso,Utah,Regular,801,90,130,90,220,101,552,130,33,126,246,45
2013/11/1 上午 12:00:00,West,Small Market,Decaf Espresso,Espresso,Utah,Decaf,435,50,70,50,120,54,885,78,15,77,141,26
2013/11/1 上午 12:00:00,West,Small Market,Amaretto,Coffee,Utah,Regular,435,80,90,50,170,69,"1,060",81,21,58,160,42
2013/11/1 上午 12:00:00,West,Small Market,Colombian,Coffee,Utah,Regular,435,60,80,50,140,53,380,71,17,40,132,44
2013/11/1 上午 12:00:00,West,Small Market,Decaf Irish Cream,Coffee,Utah,Decaf,435,90,120,60,210,82,601,102,31,56,196,64
2013/11/1 上午 12:00:00,West,Small Market,Caffe Latte,Espresso,Utah,Regular,435,30,40,30,70,33,836,48,9,40,86,21
2013/11/1 上午 12:00:00,West,Major Market,Darjeeling,Tea,California,Regular,805,80,130,110,210,118,930,172,33,190,309,44
2013/11/1 上午 12:00:00,West,Major Market,Earl Grey,Tea,California,Regular,760,30,50,40,80,50,589,73,14,70,131,26
2013/11/1 上午 12:00:00,West,Major Market,Green Tea,Tea,California,Regular,209,50,80,40,130,75,659,114,24,88,201,55
2013/11/1 上午 12:00:00,West,Major Market,Chamomile,Herbal Tea,California,Decaf,760,70,110,80,180,81,984,117,22,125,211,33
2013/11/1 上午 12:00:00,West,Major Market,Lemon,Herbal Tea,California,Decaf,510,210,240,160,450,225,"1,272",265,69,258,522,91
2013/11/1 上午 12:00:00,West,Major Market,Mint,Herbal Tea,California,Decaf,323,30,50,30,80,40,536,52,13,40,98,25
2013/11/1 上午 12:00:00,West,Major Market,Caffe Mocha,Espresso,California,Regular,916,110,170,40,280,121,912,168,109,39,308,142
2013/11/1 上午 12:00:00,West,Major Market,Decaf Espresso,Espresso,California,Decaf,213,220,290,190,510,228,"1,691",304,75,292,567,107
2013/11/1 上午 12:00:00,West,Major Market,Amaretto,Coffee,California,Regular,916,130,0,-50,130,113,"2,758",3,36,-83,124,59
2013/11/1 上午 12:00:00,West,Major Market,Colombian,Coffee,California,Regular,213,290,450,310,740,249,"2,580",374,87,349,664,139
2013/11/1 上午 12:00:00,West,Major Market,Decaf Irish Cream,Coffee,California,Decaf,626,200,-30,-130,170,173,"3,909",-27,57,-188,156,100
2013/11/1 上午 12:00:00,West,Major Market,Caffe Latte,Espresso,California,Regular,951,200,210,140,410,211,"1,778",212,59,191,451,83
2013/11/1 上午 12:00:00,West,Small Market,Darjeeling,Tea,Nevada,Regular,775,160,220,140,380,228,"1,691",304,75,291,567,108
2013/11/1 上午 12:00:00,West,Small Market,Earl Grey,Tea,Nevada,Regular,702,150,150,80,300,211,"1,778",212,59,190,451,84
2013/11/1 上午 12:00:00,West,Small Market,Green Tea,Tea,Nevada,Regular,775,180,-180,-280,0,245,"7,653",-245,93,-505,34,127
2013/11/1 上午 12:00:00,West,Small Market,Chamomile,Herbal Tea,Nevada,Decaf,702,110,150,20,260,121,912,168,109,39,308,142
2013/11/1 上午 12:00:00,West,Small Market,Lemon,Herbal Tea,Nevada,Decaf,702,160,220,130,380,173,"1,150",239,57,205,439,101
2013/11/1 上午 12:00:00,West,Small Market,Mint,Herbal Tea,Nevada,Decaf,775,100,150,100,250,113,803,165,36,159,296,58
2013/11/1 上午 12:00:00,West,Small Market,Caffe Latte,Espresso,Nevada,Regular,775,0,40,30,40,0,387,43,0,46,46,12
2013/11/1 上午 12:00:00,West,Small Market,Caffe Mocha,Espresso,Nevada,Regular,775,10,20,10,30,15,848,24,4,13,42,15
2013/11/1 上午 12:00:00,West,Small Market,Decaf Espresso,Espresso,Nevada,Decaf,775,20,30,20,50,22,802,34,6,25,60,17
2013/11/1 上午 12:00:00,West,Small Market,Colombian,Coffee,Nevada,Regular,775,30,50,10,80,33,243,41,12,-6,79,45
2013/11/1 上午 12:00:00,West,Small Market,Decaf Irish Cream,Coffee,Nevada,Decaf,702,30,40,20,70,29,"1,003",35,8,7,68,30
2013/11/1 上午 12:00:00,West,Small Market,Darjeeling,Tea,Oregon,Regular,503,20,30,30,50,32,482,48,8,42,85,20
2013/11/1 上午 12:00:00,West,Small Market,Earl Grey,Tea,Oregon,Regular,503,50,90,50,140,78,798,119,25,92,210,57
2013/11/1 上午 12:00:00,West,Small Market,Green Tea,Tea,Oregon,Regular,971,70,100,70,170,102,666,143,31,132,261,54
2013/11/1 上午 12:00:00,West,Small Market,Chamomile,Herbal Tea,Oregon,Decaf,541,20,30,20,50,25,823,38,7,28,67,19
2013/11/1 上午 12:00:00,West,Small Market,Lemon,Herbal Tea,Oregon,Decaf,541,80,100,70,180,88,561,112,29,104,213,42
2013/11/1 上午 12:00:00,West,Small Market,Caffe Latte,Espresso,Oregon,Regular,503,50,70,30,120,55,410,69,20,24,132,53
2013/11/1 上午 12:00:00,West,Small Market,Caffe Mocha,Espresso,Oregon,Regular,541,50,80,50,130,59,411,79,19,49,147,46
2013/11/1 上午 12:00:00,West,Small Market,Decaf Espresso,Espresso,Oregon,Decaf,971,170,180,120,350,181,"1,283",182,50,160,387,74
2013/11/1 上午 12:00:00,West,Small Market,Amaretto,Coffee,Oregon,Regular,971,60,80,10,140,52,509,73,47,-6,133,77
2013/11/1 上午 12:00:00,West,Small Market,Colombian,Coffee,Oregon,Regular,541,60,90,40,150,53,470,75,17,21,136,61
2013/11/1 上午 12:00:00,West,Small Market,Decaf Irish Cream,Coffee,Oregon,Decaf,503,50,80,50,130,46,424,68,14,47,121,36
2013/11/1 上午 12:00:00,West,Small Market,Darjeeling,Tea,Washington,Regular,509,30,70,50,100,53,321,88,16,73,150,39
2013/11/1 上午 12:00:00,West,Small Market,Earl Grey,Tea,Washington,Regular,206,30,50,30,80,49,454,71,15,50,128,37
2013/11/1 上午 12:00:00,West,Small Market,Green Tea,Tea,Washington,Regular,509,40,60,0,100,61,613,86,55,1,157,85
